Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
12/11/2018,4500142465,20,,BulkStrap Model: BS85,1,EA,THB,7200,7200,RB11,RB2,RB00,1,BG00012348," ATMET PACKAGING CO., LTD"
12/11/2018,4500142465,30,,Buckles Model: BB6 (for BS65),2,EA,THB,2800,5600,RB11,RB2,RB00,1,BG00012348," ATMET PACKAGING CO., LTD"
12/11/2018,4500142465,40,,Buckles Model: BB8 (for BS85),1,EA,THB,3200,3200,RB11,RB2,RB00,1,BG00012348," ATMET PACKAGING CO., LTD"
12/17/2018,4500143435,10,,Hard disc for DCS Computer(IRW),1,EA,THB,4000,4000,RB11,RB0,RB00,1,BG00012350," AZBIL (THAILAND) CO., LT"
12/17/2018,4500143435,20,,Hard disc for DCS Computer(IRS),1,EA,THB,4000,4000,RB11,RB0,RB00,1,BG00012350," AZBIL (THAILAND) CO., LT"
12/17/2018,4500143317,10,,Hard disc for DCS Computer IRW,1,JOB,THB,4000,4000,RB11,RB1,RB00,1,BG00012351," AZBIL (THAILAND) CO., LT"
12/17/2018,4500143317,20,,Hard disc for DCS Computer IRS,1,JOB,THB,4000,4000,RB11,RB1,RB00,1,BG00012351," AZBIL (THAILAND) CO., LT"
12/14/2018,4500143301,10,,ค่ากำจัด Commercial Waste,2380,KG,THB,2.8,6664,RB11,RB0,RB00,1,BG00012356, BANGPOO ENVIRONMENTAL CO
12/14/2018,4500143301,20,,Collection Fee,1,EA,THB,4250,4250,RB11,RB0,RB00,1,BG00012356, BANGPOO ENVIRONMENTAL CO
12/17/2018,4500143492,10,,ค่าบริการกำจัดและบำบัดเรซิ่นเสื่อมสภาาพ,6910,KG,THB,2.8,19348,RB11,RB2,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/17/2018,4500143492,20,,ค่าบริการกำจัดและบำบัดเรซิ่นเสื่อมสภาาพ,5460,KG,THB,2.8,15288,RB11,RB2,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/17/2018,4500143492,30,,ค่าขนส่ง (เที่ยว),2,EA,THB,5000,10000,RB11,RB2,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/27/2018,4500143681,10,,ค่าบริการกำจัด&บำบัดเรซิ่นเสื่อมสภาาพIRS,1,JOB,THB,6785.5,6785.5,RB11,RB0,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/27/2018,4500143681,20,,ค่าบริการกำจัด&บำบัดเรซิ่นเสื่อมสภาาพIRW,1,JOB,THB,1774.21,1774.21,RB11,RB0,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/27/2018,4500143681,30,,ค่าบริการกำจัด&บำบัดเรซิ่นเสื่อมสภาาพUU,1,JOB,THB,7085.89,7085.89,RB11,RB0,RB00,1,BG00012366, BETTER WORLD GREEN PUBLI
12/24/2018,4500143406,10,,ค่าการตรวจวัดสิ่งแวดล้อม,1,JOB,THB,107660,107660,RB11,RB0,RB00,1,BG00012389, CHEMLAB SERVICES (THAILA
12/21/2018,4500143445,10,,งานตั้งนั่งร้านเพิ่ม 1 จุด,1,JOB,THB,7500,7500,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143445,20,,Transprtation,1,JOB,THB,1000,1000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143445,30,,Site Safety,1,JOB,THB,1000,1000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143446,10,,Repair agitator Shaft,1,JOB,THB,120000,120000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143493,10,,ค่านั่งร้าน,1,JOB,THB,7500,7500,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143493,20,,Transprtation,1,JOB,THB,1000,1000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/21/2018,4500143493,30,,Site Safety,1,JOB,THB,1000,1000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
12/4/2018,4500141907,10,,งานต่อเติมห้องล้างถัง,1,EA,THB,73000,73000,RB11,RB2,RB00,1,BG00012463," GEWINN ENGINEERING CO.,"
12/7/2018,4500142275,10,,ค่าบริการรับ-ส่งและตรวจเช็ค,1,EA,THB,6000,6000,RB11,RB1,RB00,1,BG00012474, H.J. UNKEL (THAI) LIMITE
12/12/2018,4500143313,10,,งานวัดความหนาของปล่องไอเสียของ Boiler 6T,1,JOB,THB,60000,60000,RB11,RB0,RB00,1,BG00012477," HANSA INTERNATIONAL CO.,"
12/12/2018,4500143313,20,,ค่าบริการเจ้าหน้าที่เข้าดำเนินการ,1,JOB,THB,7000,7000,RB11,RB0,RB00,1,BG00012477," HANSA INTERNATIONAL CO.,"
12/21/2018,4500143469,10,,ค่าบริการบำรุงรักษา Boiler 6 tons,1,JOB,THB,46800,46800,RB11,RB0,RB00,1,BG00012477," HANSA INTERNATIONAL CO.,"
12/13/2018,4500142651,10,,ฝาครอบถังขนาดใหญ่,10000,EA,THB,2.9,29000,RB11,RB2,RB00,1,BG00012481," HOONG HUAT PLASTIC LTD.,"
12/13/2018,4500142651,20,,ฝาครอบถังขนาดเล็ก,10000,EA,THB,1.45,14500,RB11,RB2,RB00,1,BG00012481," HOONG HUAT PLASTIC LTD.,"
12/13/2018,4500142666,10,,ถุงมือผ้า (โหล),50,EA,THB,70,3500,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
12/13/2018,4500142666,20,,ตลับกรองหน้ากากครึ่งหน้า 3M.7007K-100,30,EA,THB,150,4500,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
12/13/2018,4500142666,30,,ผ้าปิดจมูก (โหล),100,EA,THB,28,2800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
12/13/2018,4500142666,40,,แผ่นกรองฝุ่น 3M-7711,50,EA,THB,36,1800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
12/13/2018,4500142666,50,,ถุงมือพลาสติก (คู่),3000,EA,THB,1.2,3600,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
12/20/2018,4500143303,10,,ค่าบริการล้างทำความสะอาด Drum,2520,EA,THB,3,7560,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143303,20,,ค่าบริการล้างทำความสะอาด Drum คุมเครื่อง,2520,EA,THB,5,12600,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143303,30,,ค่าบริการล้างทำความสะอาด Bulk,547,EA,THB,60,32820,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143303,40,,ค่าบริการล้างทำความสะอาด Bulk(E),6,EA,THB,100,600,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143440,10,,ค่ากำจัด Wastewater Sludge TMS180054,24030,KG,THB,3.2,76896,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143440,20,,ค่ากำจัด Wastewater Sludge TMS18055,12260,KG,THB,3.2,39232,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
12/20/2018,4500143441,10,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย 1,29760,KG,THB,4.8,142848,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
