Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
07/03/2018,D07007,,Hydrochoric acid solution 0.5M(0.5N) Fisher 2.5L.,,4,1200,4800,,Apex Chemicals,OP-006
07/04/2018,D07008,,Capillary feed tube for N-10003,,1,5670,5670,,Sittiporn,OP-006
07/04/2018,D07009,,Plastic HDFE SHEET Size W70 cmxL70 cmxt0.08 mm.,,100,80,8000,,L.Y. Commercial,OP-006
07/05/2018,D07013,,ขวดมายองเนสขนาด 16 OZ 480 ml.,,24,9,216,,Yindee,OP-006
07/05/2018,D07014,,ขวดมายองเนสขนาด 8 OZ 480 ml.,,600,6,3600,,Yindee,OP-006
07/05/2018,D07019,,Tube T (Cat No.0530),,1,5800,5800,,Colossal,OP-006
07/06/2018,D07021,,ถุงมือแพทย์ ชนิดไม่มีแป้ง Size M(50 คู่/กล่อง),,30,190,5700,,Lab Valley,OP-006
07/06/2018,D07021,,"ISO-Octane(2,2,4-trimethylpentane) AR. Fisher",,1,1900,1900,,Lab Valley,OP-006
07/06/2018,D07021,,"Beaker plastic มีหูจับ ขนาด 3,000 ml. ยี่ห้อ Polylab",,1,400,400,,Lab Valley,OP-006
07/06/2018,D07022,,แปรงล้างเครื่องแก้ว ขนาดกลาง เส้นผ่าศูนย์กลาง 5 cm.,,24,30,720,,Lab Valley,OP-006
07/06/2018,D07023,,Buffer Solution PH10 (1Lt./ขวด) Ajax,,1,580,580,,Lab Valley,OP-006
07/09/2018,D07024,,Tiona 595 (Kg.),,50,134,6700,,Colossal,OP-006
07/10/2018,D07025,,ปลอกแขนผ้าเซฟตี้ พื้นขาว (อักษรเขียว),,60,55,3300,,J & S,OP-006
07/10/2018,D07026,,Sodium Hydroxide 0.1 N  ขนาด 1L,,1,400,400,,RCI Labscan,OP-006
07/10/2018,D07027,,ชุดกันสารเคมี เบอร์ XL TUFF#C0-63-XL,,2,144,288,,Bangkok Safety,OP-006
07/10/2018,D07027,,ชุดกันสารเคมี เบอร์ L TUFF#C0-63-XL,,2,144,288,,Bangkok Safety,OP-006
07/10/2018,D07027,,ชุดกันสารเคมี เบอร์ M TUFF#C0-63-XL,,2,144,288,,Bangkok Safety,OP-006
07/17/2018,D07032,,"Hydrochloric acid for 1,000 ml. = 0.01N (Merck)ampoule",,2,1000,2000,,Chemical express,OP-006
07/17/2018,D07033,,"Ethyl Acetate ""Fisher"" AR Grade 2.5L",,1,750,750,,Lab Valley,OP-006
07/17/2018,D07034,,Antififfusion Micro Valve,,5,765,3825,,Metrohm Siam,OP-006
07/17/2018,D07035,,ซ่อมเครื่อง Viscometer VC-SQ-01 S/N 112063,,1,3200,3200,,SPC Calibration,OP-006
07/17/2018,D07036,,PVC Plastic PG 601 (Kg.),,25,57,1425,,SCG Performance,OP-006
07/12/2018,D07039,,"Syringe 10 ul. FN,bevel tip ( Agilant)",,1,8302.8,8302.8,,Agilent,OP-006
07/20/2018,D07042,,Polytetramethyle Ether Glycol(PTMEG2000) kg.,,50,150,7500,,Catalite,OP-006
07/23/2018,D07043,,"Triisopropanolamine 98% (1 kg.) Acros,Belgium#245760010",,1,2500,2500,,Lab Valley,OP-006
07/27/2018,D08003,,"Dimond Aluminium Foil 24/18""x25 ฟุต 37.5 SQ.FT",,4,1835,7340,,เดโชโกรเซอรี่,OP-006
08/01/2018,D08004,,"Dimond Aluminium Foil 12/12""x200 ฟุต 200 SQ.FT",,2,3395,6790,,เดโชโกรเซอรี่,OP-006
08/02/2018,D08005,,บัตรสแกนเวลา Model: IDC170,,100,63,6300,,ธนาบุตร,OP-006
08/02/2018,D08007,,Rental Nitrogen Unit (Nitrogen tube with Regular),,1,2500,2500,,DNA Service,OP-006
08/02/2018,D08008,,Filter for tube,,3,550,1650,,Detection,OP-006
08/02/2018,D08008,,"Tube for pump MX4,MX6(3M) ",,2,1000,2000,,Detection,OP-006
08/07/2018,D08009,,ค่าบริการสอบเทียบเครื่องวัดออกซิเจน DSE SCD001,,1,3000,3000,,Detection,OP-006
08/03/2018,D08011,,ไซฟ่อนใหญ่,,10,720,7200,,P & N,OP-006
08/03/2018,D08012,,ซ่อม Condenser ไส้เกลียว,,4,1200,4800,,SP Glass,OP-006
08/03/2018,D08016,,ลูกยางดูดปิเปตลูกใหญ่ R-0019,,1,45,45,,Lab Valley,OP-006
08/03/2018,D08016,,Toluene AR grade 2.5 L,,2,650,1300,,Lab Valley,OP-006
08/07/2018,D08017,,Buffer 9.21 ขนาด 250 ml.,,2,570,1140,,Mettler Tolede,OP-006
08/08/2018,D08019,,"Glass Slide  1""x3""",,12,65,780,,Lab Valley,OP-006
08/08/2018,D08020,,Ethanol AR Grade (Merck),,4,1080,4320,,Chemical express,OP-006
08/08/2018,D08022,,ถุงมือไนไตร 92-600 ไม่มีแป้ง (50 คู่/กล่อง),,10,380,3800,,J & S,OP-006
08/16/2018,D08025,,"EPA Vial Kit Clear, 20 ml. White Cap and PTFE/Silicone",,2,2500,5000,,Ligand,OP-006
08/16/2018,D08026,,Flash Point,,5,1400,7000,,Intertek,OP-006
08/16/2018,D08027,,PVA -17996,,50,72,3600,,N.P.S. Chem,OP-006
08/16/2018,D08029,,Calibrate for PH  S/N: B528168472 PH-SR-05,,1,2600,2600,,Mettler Tolede,OP-006
08/22/2018,D08037,,Buffer Solution pH 4.0+1.0.02 (1L),,1,580,580,,Lab Valley,OP-006
08/22/2018,D08037,,Buffer Solution pH 7.0+1.0.02 (1L),,1,580,580,,Lab Valley,OP-006
08/23/2018,D08038,,แผงกั้นพลาสติกยืดหดได้ Code#99-999,,6,1400,8400,,Team Safety,OP-006
08/21/2018,D08040,,สายรัดถัง (สีดำ),,5,200,1000,,เจนบรรเจิด,OP-006
08/21/2018,D08044,,"PH Indicator paper 0-14 ""E-merck"" 100 ชิ้น/กล่อง",,6,360,2160,,Lab Valley,OP-006
08/21/2018,D08048,,"ฝาวาล์ว 2"" ใช้ปิดวาล์ว Bulk (เกลียวหยาบ)",,47,50,2350,,K.เอกราช ตรึกตรอง,OP-006
08/21/2018,D08056,,สอบเทียบ Water bath ID: WB-UR-03,,1,2500,2500,,DKSH,OP-006
09/03/2018,D08057,,Primer Medium Gray (TP-65),,1,3200,3200,,Thai Kansai,OP-006
09/06/2018,D09002,,ขวดมายองเนส 16 OZ (24 ใบ/กล่อง),,10,9,90,,Yindee,OP-006
09/06/2018,D09002,,ขวดมายองเนส 8 OZ (60ใบ/กล่อง),,10,6,60,,Yindee,OP-006
09/06/2018,D09003,,Toluene AR (25 L) Qrec,,4,650,2600,,Lab Valley,OP-006
09/06/2018,D09003,,Hydrometer (ช่วง 1.000-1.060),,2,900,1800,,Lab Valley,OP-006
09/06/2018,D09003,,Hydrometer (ช่วง 1.060-1.120),,1,900,900,,Lab Valley,OP-006
09/10/2018,D09007,,Sodium hydroxide 0.1 N  Standard 2.5 (Fisher),,1,1030,1030,,Apex Chemicals,OP-006
09/06/2018,D09008,,Sulphuric acid for Volumetic analysis 1.0N (0.5M)Ajax 1l.,,5,480,2400,,Lab Valley,OP-006
09/10/2018,D09009,,PTFE Syring filter 13 mm. 0.45 (pack),,6,1000,6000,,Genius,OP-006
09/10/2018,D09010,,COD reagent 0-1500 mg./L 25 tubes,,1,1700,1700,,Materno,OP-006
09/11/2018,D09014,,"PH Paper 5.5 - 9.0 ""Merck""",,1,590,590,,Lab Valley,OP-006
09/11/2018,D09016,,แบบฟอร์มการเบิก สินค้า - วัตถุดิบ,,100,65,6500,,Best Form,OP-006
09/14/2018,D09022,,Conductivity Solution 480 ml. ยี่ห้อEutech 25C,,1,800,800,,Lab Valley,OP-006
09/14/2018,D09023,,Beaker Plasic PP with Handle Germany 5000 ml.(B-0059),,5,520,2600,,Lab Valley,OP-006
09/18/2018,D09024,,ค่าสอบเทียบเครื่องตรวจวัดแอลกอฮอล์ รุ่น  FC-20,,1,2500,2500,,Sahavit,OP-006
09/18/2018,D09026,,Sticker PVC สี ขนาด A4  พิมพ์ 1 สี สีดำ,,300,12,3600,,ส.รุ่งชัยการพิมพ์,OP-006
09/19/2018,D09027,,ธง TMSC ขนาด 1 ม.x 1.5 ม.,,12,800,9600,,ร้านธงร่มโพธิ์,OP-006
09/20/2018,D09028,,สายรัดถัง PP หน้ากว้าง15 mm. สีดำ,,4,290,1160,,เจนบรรเจิด,OP-006
09/20/2018,D09030,,2 Ethoxyl Ethanol ethyl cellosolve Cas no.110-80-50,,10,70,700,,Union Petrochemical,OP-006
09/20/2018,D09032,,ซ่อมตู้แช่เคมี,,1,3800,3800,,Fresh,OP-006
09/20/2018,D09033,,"ลิ่มหน้ากว้าง 1/4""",,1,200,200,,TSP,OP-006
10/01/2018,D10001,,ชุดป้องกันสารเคมี Size M Tuff#CO-63,,12,144,1728,,Bangkok Safety,OP-006
10/02/2018,D10003,,Sticker ขนาด A4 NO.413  (สีแดง),,100,3,300,,Siam Sticker,OP-006
10/02/2018,D10004,,sticker  ขนาด A4 No.414 (สีเขียว),,100,3,300,,Siam Sticker,OP-006
10/02/2018,D10006,,Stikcer ขนาด A4 ใส,,1000,2,2000,,Siam Sticker,OP-006
10/02/2018,D10008,,ROP-1001 (Kg),,20,85,1700,,Optimal Tech,OP-006
10/02/2018,D10009,,Volumetic Pipette 25 ml Class A ยี่ห้อ Witeg,,1,240,240,,Lab Valley,OP-006
10/03/2018,D10012,,WAX TR-104,,12,450,5400,,รักษ์วานิช,OP-006
10/03/2018,D10013,,ปิเปต 10 ml.,,12,36,432,,Lab Valley,OP-006
10/03/2018,D10013,,ปิเปต 5 ml.,,12,40,480,,Lab Valley,OP-006
10/05/2018,D10016,,"Tin (II)2+ethylhexanoate,92.5-100%  250g. Aldrich",,1,2170,2170,,Apex Chemicals,OP-006
10/09/2018,D10017,,ถุงมือหนังแฟนซี่ (โหล),,10,370,3700,,Bangkok Safety,OP-006
10/04/2018,D10021,,กระดาษ Dupont 22x22 cm. Ultrapure (150 Wips/pack),,10,315,3150,,ภัทรภูล,OP-006
10/04/2018,D10022,,กระดาษ Wypall L30 Standard wipers,,3,1770,5310,,DSI,OP-006
10/04/2018,D10023,,ไม้พันสำลี Size บรรจุ 100 ก้านแบบฆ่าเชื้อ,,2,50,100,,Lab Valley,OP-006
10/05/2018,D10026,,ใบขออนุญาต ออกนอกสถานที่ ขนาด A5 (เล่ม),,50,47,2350,,ส.รุ่งชัยการพิมพ์,OP-006
10/05/2018,D10028,,ลวดซีล Bulk (ม้วน),,10,140,1400,,แสงเจริญโลหะ,OP-006
10/05/2018,D10028,,เม็ดตะกั่ว ซีล Bulk (kg.),,50,140,7000,,แสงเจริญโลหะ,OP-006
10/05/2018,D10031,,"Silicone Stopper no.1(12x16.5x9.5 ,mm)",,25,50,1250,,Lab Valley,OP-006
10/05/2018,D10033,,ฝาขาว63 มม. ขวดมายองเนส 8 OZ,,600,6,3600,,Yindee,OP-006
10/12/2018,D10037,,"Alpha-Methylstyrene ,99% stabilized 1Kg.(Acros)",,1,2250,2250,,Apex Chemicals,OP-006
10/12/2018,D10040,,PVC PG 601 (Kg.),,100,65,6500,,SCG ,OP-006
10/12/2018,D10043,,"ยางกันซึมข้อต่อสวมเร็ว ขนาด 25""",,20,47.5,950,,Bangkok Safety,OP-006
10/12/2018,D10043,,"ข้อต่อสวมเร็วทางจ่าย ขนาด 2.5""",,1,950,950,,Bangkok Safety,OP-006
10/12/2018,D10043,,ฝาปิดพร้อมโซ่,,1,237.5,237.5,,Bangkok Safety,OP-006
10/12/2018,D10044,,Sticker ขนาด A4 NO.412 (สีชมพู),,100,3,300,,Siam Sticker,OP-006
10/19/2018,D10045,,Service contract Labtec BW Model: MS303S,,1,4500,4500,,Mettler Tolede,OP-006
10/19/2018,D10047,,ส่งตัวอย่างตรวจสอบ BMST-610 CT,,1,1100,1100,,TUV,OP-006
10/22/2018,D10063,,O-Toluenesulfonamide (OTSA) 100g.,,1,6700,6700,,Lab Valley,OP-006
10/22/2018,D10064,,"Sticker Bulk ขนาด A4 PVC  เขียว,เหลือง,น้ำเงิน พิมพ์ 1 สี",,900,10.5,9450,,Mettler Tolede,OP-006
10/22/2018,D10065,,Adapter AC/DC JB,,1,2200,2200,,Mettler Tolede,OP-006
11/02/2018,D11004,,ฝา NV,,200,1.5,300,,Suvichai and Child Loha,OP-006
11/06/2018,D11005,,Packing Request A4 (โรเนียว),,3000,0.4,1200,,HP & Prim,OP-006
11/06/2018,D11007,,ขวดแก้วขนาด 16 ออนซ์ ไม่เอาฝา,,288,8,2304,,Yindee,OP-006
11/06/2018,D11009,,Filter 150 mesh,,55,130,7150,,V.S Burly,OP-006
11/07/2018,D11010,,แว่นกรอบตาเลนส์ใส Schake SE6-AF Clear,,10,144,1440,,Bangkok Safety,OP-006
11/07/2018,D11013,,PVC PG 601 (Kg.),,150,60,9000,,SCG,OP-006
11/07/2018,D11014,,1-Propanol AR. Grade  2.5 L,,1,900,900,,Lab Valley,OP-006
11/07/2018,D11014,,MEK AR Grade ,,1,1200,1200,,Lab Valley,OP-006
11/07/2018,D11014,,Dimethyl formamide AR. Grade 2.5L,,1,1600,1600,,Lab Valley,OP-006
11/07/2018,D11014,,Toluene  AR grade Qrec 2.5L.,,5,650,3250,,Lab Valley,OP-006
11/08/2018,D11015,,Sticker ขนาด A4 NO.532 (สีส้ม),,100,3,300,,Siam Sticker,OP-006
11/08/2018,D11015,,Sticker ขนาด A4 NO.579 (สีม่วง),,100,3,300,,Siam Sticker,OP-006
11/08/2018,D11015,,Sticker ขนาด A4 NO.566 (สีฟ้า),,100,3,300,,Siam Sticker,OP-006
11/08/2018,D11015,,Sticker ขนาด A4 NO.414 (สีเขียว),,100,3,300,,Siam Sticker,OP-006
11/08/2018,D11021,,Filter Aluminium+Frame (2.5x55cm.),,2,2300,4600,,Tokio,OP-006
11/13/2018,D11022,,Calibrate Service Labtec BW CS-PRE-ACC,,1,3150,3150,,Mettler Tolede,OP-006
11/13/2018,D11022,,Calibrate CS-ANA-ACC Analytical Balance,,1,5670,5670,,Mettler Tolede,OP-006
11/15/2018,D11023,,Sticker UN2206 29x12 cm.,,100,25,2500,,ส.รุ่งชัยการพิมพ์,OP-006
11/15/2018,D11023,,Sticker TOXIC Class 6 25x25 cm.,,100,26,2600,,ส.รุ่งชัยการพิมพ์,OP-006
11/15/2018,D11024,,Repair Floor Scale 300 kg. BL-PD-IR ,,1,3500,3500,,Charnwattana,OP-006
11/21/2018,D11029,,"Perchloric Acid 0.1N,NIST (Fisher)",,4,2115,8460,,Apex Chemicals,OP-006
11/21/2018,D11030,,ตรายางลายเซ็น คุณสุมน,,1,800,800,,สีลมการพิมพ์,OP-006
11/21/2018,D11032,,Flame retardant : TBEP (Kg),,20,150,3000,,Nagaze,OP-006
11/22/2018,D11033,,Hydrocholric acid 0.5 N  1 L./B,,12,550,6600,,Lab Valley,OP-006
11/26/2018,D11034,,ธง Safety ขนาด100x150 นิ้ว,,6,350,2100,,ร้านธงร่มโพธิ์,OP-006
11/26/2018,D11048,,กระเช้าของขวัญดอยคำ NY2019 ,,9,650,5850,,COL,OP-006
12/03/2018,D12001,,Aquacer 539 (Kg),,25,145,3625,,Colossal,OP-006
12/03/2018,D12002,,Beaker ทรงสูง ขนาด 200 ml.Pyrex USA,,1,200,200,,Lab Valley,OP-006
12/03/2018,D12002,,Burette teflon Stop cook ขนาด 50 ml. Class AS(Isolab),,1,980,980,,Lab Valley,OP-006
12/03/2018,D12003,,สายรัดถังหน้ากว้าง 15 mm. สีดำ,,6,290,1740,,เจนบรรเจิด,OP-006
12/03/2018,D12003,,กิ๊บเหล็กรัดสายถัง PP & HDPE 25 kg.,,2,1235,2470,,เจนบรรเจิด,OP-006
12/03/2018,D12005,,"Evaporating Flask ,2000 ml. Neck 29/32 Duran",,1,1900,1900,,Lab Valley,OP-006
12/03/2018,D12005,,"Evaporating Flask ,2L joint Neck 29/38 Duran",,1,1900,1900,,Lab Valley,OP-006
12/04/2018,D12006,,ซ่อมเก้าอี้ เท้าแขน SL2R,,1,500,500,,Modern form,OP-006
12/04/2018,D12024,,"Capilaly tubing cutter, 4/pk ",,1,676.4,676.4,,Agilent,OP-006
12/04/2018,D12011,,Split Splitless Liner Low # 5183-4647,,1,1520,1520,,World Siam Group,OP-006
12/04/2018,D12011,,Gold Plate Inlet Seal with Washer #5188-5367,,1,1330,1330,,World Siam Group,OP-006
12/04/2018,D12013,,Syring 10 ul  Agilent,,4,1060,4240,,Agilent,OP-006
12/06/2018,D12014,,Toluene AR 2.5 L. ยี่ห้อ Loba,,4,600,2400,,Lab Valley,OP-006
12/06/2018,D12015,,"Beaker plastic มีหูจับ 1,000 ml.สเกลสีน้ำเงิน ยี่ห้อ Vitlab",,12,260,3120,,Lab Valley,OP-006
12/06/2018,D12015,,Beaker plastic (PP) 2000 ml.,,12,330,3960,,Lab Valley,OP-006
12/06/2018,D12016,,Buffer Solution PH 4,,1,580,580,,Lab Valley,OP-006
12/06/2018,D12016,,Buffer Solution PH 7,,1,580,580,,Lab Valley,OP-006
12/06/2018,D12016,,Buffer Solution PH 10,,1,580,580,,Lab Valley,OP-006
12/06/2018,D12016,,Hydrometer ขนาด SG 0.940 - 1.000,,1,900,900,,Lab Valley,OP-006
12/06/2018,D12016,,Hydrometer ขนาด SG 1.060 - 1.120,,1,900,900,,Lab Valley,OP-006
12/07/2018,D12018,,"Sodium hydroxide solution 0.1 M ,NTST 2.5 L. Fisher",,1,900,900,,Apex,OP-006
12/07/2018,D12021,,เติมน้ำยาดับเพลิงชนิดผงเคมีแห้ง ขนาด15 ปอนด์,,2,450,900,,Anti fire,OP-006
12/11/2018,D12025,,Buckles  19 mm. Model : BB6,,2,2800,5600,,Atmet,OP-006
12/11/2018,D12029,,ข้อต่อตรงเกลียวนอกและสามทาง,,1,1150,1150,,Member Tech,OP-006
12/11/2018,D12031,,กระดาษหัวจดหมาย A4 กระดาษปอด์น 80gใ 4 สี ไม่เข้าเล่ม ,,5000,1.5,7500,,ส.รุ่งชัยการพิมพ์,OP-006
12/15/2018,D12032,,Eternacoll UM-90,,36,253,9108,,Optimal Tech,OP-006
12/15/2018,D12033,,กระดาษซับสารเคมี,,1,4500,4500,,PDS International,OP-006
12/12/2018,D12035,,Paper Sticker for Label Printer,,24,350,8400,,Charnwattana,OP-006
12/13/2018,D12037,,VINYLAX-282NS,,1,4200,4200,,TUV,OP-006
01/04/2019,E01002,,DMF (190kg./drum),,190,40,7600,,Tariko,OP-006
01/04/2019,E01003,,Gas (H2) ไฮโดรเจน  UHP,,1,3000,3000,,Linde,OP-006
01/04/2019,E01006,,"Alumium foil 37.5 Sq. 18""x25""  ยาว 25 ฟุต",,2,1835,3670,,เดโชโกรเซอรี่,OP-006
01/08/2019,E01008,,"ฟอร์มหนังสือหัก ณ ที่จ่าย 9""x11"" 3P 1C ชั้นที่2-3 ติดกาว",,2000,7.5,15000,,Best Form,OP-006
01/09/2019,E01009,,PVC PG 601 (Kg.) PG602,,100,60,6000,,SCG,OP-006
01/11/2019,E01012,,กระดาษปอนด์ขาวเคลือบซิลิโคน 1 ด้าน 1090mm.x500 m.,,1,9800,9800,,Kaizen,OP-006
01/11/2019,E01013,,PH Universal indicator Strips # 1.09535.0001,,10,320,3200,,Chemical express,OP-006
01/15/2019,E01017,,Adapter  Vacumm(Joint 29/42),,6,550,3300,,SP Glass,OP-006
01/15/2019,E01017,,Air Trap,,6,550,3300,,SP Glass,OP-006
01/15/2019,E01018,,"20 ml.EPA Vial Kit,Clear, White Cap and PTFE/Silicone",,2,2500,5000,,Ligand,OP-006
01/17/2019,E01020,,Acetonitrile HPLC Gradient 99.99% 4 L (fisher),,3,1800,5400,,Apex Chemicals,OP-006
01/11/2019,E01025,,Seal Kit for Diaphragm ,,1,2950,2950,,TAB,OP-006
01/11/2019,E01028,,Calibrate Viscometer S/N 112063,,1,6000,6000,,SPC Calibration,OP-006
01/11/2019,E01030,,"ข้อต่อวาล์วอลูมิเนียม 2""",,5,850,4250,,TSP,OP-006
01/16/2019,E01031,,(Topken) Mechanical seal Size 25 mm.,,1,4850,4850,,TK,OP-006
01/21/2019,E01037,,ซ่อมเครื่องชั่งน้ำหนัก IDS711 S/N 1707030001,,1,4500,4500,,Charnwattana,OP-006
01/21/2019,E01037,,ซ่อมเครื่องชั่งน้ำหนัก IDS711 S/N DSW712502,,1,3500,3500,,Charnwattana,OP-006
01/21/2019,E01038,,ซ่อมเครื่องชั่ง Model T31P,,1,3500,3500,,Charnwattana,OP-006
01/15/2019,E01044,,ค่าซ่อม BYK Gardner : Spectro guide  Cat No.6834 #1076363,,1,1140,1140,,Ilab,OP-006
01/21/2019,E01052,,Copper(II) Chloride dihydrate AR.Grade 500g/ ขวด Qrec,,2,850,1700,,Lab Valley,OP-006
01/21/2019,E01053,,Hydrometer ช่วง 0.940 - 1.000 ยี่ห้อ Precision,,2,900,1800,,Lab Valley,OP-006
01/21/2019,E01053,,Hydrometer ช่วง 1.180 - 1.240 ยี่ห้อ Precision,,1,900,900,,Lab Valley,OP-006
01/21/2019,E01053,,Hydrometer ช่วง 1.240 - 1.300 ยี่ห้อ Precision,,1,900,900,,Lab Valley,OP-006
01/30/2019,E01054,,PH Buffer Solution PH 4.01 สีชมพู,,1,500,500,,Lab Valley,OP-006
01/30/2019,E01054,,PH Buffer Solution PH 4.01 สีเหลือง,,1,500,500,,Lab Valley,OP-006
01/30/2019,E01056,,Pipette measuring 10 ml.,,50,40,2000,,Lab Valley,OP-006
01/30/2019,E01056,,Brush of flask dia 7 cm. ขนาดเล็ก 500 - 1000 ml.,,6,40,240,,Lab Valley,OP-006
01/30/2019,E01056,,Brush of flask dia 8 cm.ขนาดใหญ่ 2000 ml.,,6,45,270,,Lab Valley,OP-006
02/01/2019,E02001,,HWF-8 (25kg./pack),,50,36,1800,,Multiple plus,OP-006
02/01/2019,E02004,,แปรงล้างขวด Size เล็ก สีขาว เส้นผ่าศูนย์กลาง 2.5 cm.,,12,35,420,,Lab Valley,OP-006
02/01/2019,E02005,,Hydrochloric acid 0.5 N 1 L./Bottle (Fisher),,5,1150,5750,,Apex Chemicals,OP-006
02/01/2019,E02008,,Service charge for Calibration Gas Detector GX2009,,1,8000,8000,,Automation Service,OP-006
02/01/2019,E02011,,"Sticker Cosmonate CG1125 หน้าถัง 26x19 cm.PVC, 2C",,500,7,3500,,ส.รุ่งชัยการพิมพ์,OP-006
02/01/2019,E02011,,"Sticker Cosmonate CG1125 หน้าถัง 14.5x21 cm.PVC, 2C",,500,8,4000,,ส.รุ่งชัยการพิมพ์,OP-006
02/07/2019,E02012,,AL Panel Size 0.8x75x150 mm.,,1000,6.5,6500,,ธนากร,OP-006
02/07/2019,E02014,,Technical Buffer PH9.21  250 ml.,,2,864,1728,,Mettler Tolede,OP-006
02/02/2019,E02015,,Amilac White Paint,,1,3200,3200,,Thai Kansai,OP-006
02/11/2019,E02021,,ซ่อมเครื่องช่าง BL-SR-62,,1,4500,4500,,Mettler Tolede,OP-006
02/12/2019,E02022,,สอบเทียบ Electronic Balance Ishida 0-150Kg.,,1,1200,1200,,Intro (Eastern),OP-006
02/12/2019,E02022,,"สอบเทียบ Electronic Balance 0-200g.,3000g.,8200g.",,7,900,6300,,Intro (Eastern),OP-006
02/12/2019,E02027,,พิมพ์สีกระดาษกล่องแป้งย้อมสี ขนาด A4 พิมพ์ 1 สี ดำ,,1000,5,5000,,ส.รุ่งชัยการพิมพ์,OP-006
02/14/2019,E02030,,Acetic acid AR. Gracial 2.5L.,,4,550,2200,,ส.รุ่งชัยการพิมพ์,OP-006
02/15/2019,E02032,,Hydrochoric acid for 1000 ml.0.01N(Ampule)Merck,,3,1000,3000,,Chemical express,OP-006
02/21/2019,E02035,,ถุงมือยางไนไตร 92-600 ไม่มีแป้ง สีเขียว Size L,,3,380,1140,,J & S,OP-006
02/01/2019,E02038,,Plastic PP Joint Clip 24/29,,8,80,640,,Mit Technology,OP-006
02/01/2019,E02038,,"Glass Stopper, Hexagonal Hollow W/Trip 19/26",,4,92,368,,Mit Technology,OP-006
02/01/2019,E02038,,Plastic PP Funnel Analytical 75 mm.,,20,26,520,,Mit Technology,OP-006
02/01/2019,E02038,,Plastic PP Funnel Analytical 100 mm.,,10,44,440,,Mit Technology,OP-006
02/01/2019,E02038,,Plastic PP Funnel Analytical 150 mm.,,6,99,594,,Mit Technology,OP-006
02/01/2019,E02038,,Funnel Angle Baro 3.3W,,8,107,856,,Mit Technology,OP-006
02/01/2019,E02039,,Evaporating flask 2L,,1,3200,3200,,Union Science,OP-006
02/07/2019,E02041,,PEP40 TSA 2NB3BP Compound Gauge LFE,,1,1800,1800,,United Instrument,OP-006
02/07/2019,E02041,,PEP40 TSA 2NG4BS Compound Gauge LFE,,1,1800,1800,,United Instrument,OP-006
02/08/2019,E02050,,Plastic Dome for Indicator Piston Valve,,2,1200,2400,,T.A.B,OP-006
02/20/2019,E02055,,Weston Cloth (WC1101) for  Rental,,100,7,700,,JP Weston,OP-006
03/04/2019,E03002,,"""Tofle Japan""Flexible hose SUS304 with single wire braided",,1,3290,3290,,Thai Flex,OP-006
03/04/2019,E03002,,"Quick Coupling SUS 316 with gasket  Size 1"" part D-SUS",,1,840,840,,Thai Flex,OP-006
03/04/2019,E03001,,Sticker Paper for Label,,1,450,450,,Charnwattana,OP-006
03/04/2019,E03003,,EDTA-2Na(Ethylene Diamine Tetra-Acid) disodium Salt AR 500g Loba,,1,650,650,,Lab Valley,OP-006
03/04/2019,E03006,,ค่าสอบเทียบ Oven ยี่ห้อ Binder รุ่น FD115 ,,2,2375,4750,,SPC Calibration,OP-006
03/06/2019,E03009,,Syringe Plastic ขนาด 5 ml. 100 อัน/box Nipro,,1,300,300,,Lab Valley,OP-006
03/06/2019,E03009,,Syringe Plastic ขนาด 10 ml. 100 อน/box Nipro,,1,400,400,,Lab Valley,OP-006
03/06/2019,E03010,,Thermometer ไส้ปรอท  ช่วง 0-100 C.,,2,160,320,,Lab Valley,OP-006
03/06/2019,E03012,,สอบเทียบ Water bath ใช้งาน Spection,,1,2000,2000,,Penta,OP-006
03/07/2019,E03014,,สายยางซิลิโคน ขนาด 4x7 mm. (15 M),,1,960,960,,P & N,OP-006
03/13/2019,E03023,,โซเดียมคลอไรด์ เกลือ (NaCL) 99.5% ขึ้นไป,,12,220,2640,,Lab Valley,OP-006
03/11/2019,E03025,,ชุดวาล์วบอลค๊อปปิ้ง 2 นิ้ว,,3,900,2700,,Theprasit,OP-006
03/15/2019,E03026,,วาล์วปีกผีเสื้อพลาสติก ขนาด55 มม.,,10,650,6500,,เอกราช ตรึกตรอง,OP-006
03/18/2019,E03028,,เทปติดพื้น Lion Yellow,,1,280,280,,Bangkok Safety,OP-006
03/18/2019,E03028,,"เทปติดพื้น Wellvet ขนาด 2""x60 ฟุต สีดำ",,1,1250,1250,,Bangkok Safety,OP-006
03/18/2019,E03030,,ฟิล์มพันสินค้า MH50-300G (50 cm.x300 mx 15 mic.) 6 ม้วน/ลัง,,5,950,4750,,Nandee,OP-006
03/15/2019,E03031,,Robond Sample L-98D  (kg.),,160,60,9600,,Prime Packaging,OP-006
03/20/2019,E03032,,ค่าสอบเทียบเครื่องตรวจวัดแอลกอฮอล์ รุ่น  FC-20,,2,2500,5000,,Sahavit,OP-006
03/15/2019,E03034,,ชุดวาล์ว Butter Fly ,,1,750,750,,Theprasit,OP-006
03/25/2019,E03053,,ป้ายพลาสติก ติดสติ๊กเกอร์โครงเหล็ก 50x120 cm.,,1,2650,2650,,แมคโฆษณา,OP-006
03/25/2019,E03053,,ป้ายพลาสติก ติดสติ๊กเกอร์โครงเหล็ก 50x150 cm.,,2,750,1500,,แมคโฆษณา,OP-006
